majority_macro_f1,weighted_macro_f1,densenet169_macro_f1,majority_minus_densenet169,weighted_minus_densenet169,weighted_minus_majority
0.6477016407210059,0.6477016407210059,0.6019952061000904,0.045706434620915504,0.045706434620915504,0.0
0.6407001713988926,0.6407001713988926,0.6405871612724647,0.00011301012642783714,0.00011301012642783714,0.0
0.6662001784652183,0.6662001784652183,0.6514514460948264,0.01474873237039187,0.01474873237039187,0.0
0.6795816554205166,0.6795816554205166,0.6612813179185929,0.018300337501923725,0.018300337501923725,0.0
0.646590742318822,0.646590742318822,0.6317597510342187,0.014830991284603301,0.014830991284603301,0.0
0.6823122937090704,0.6823122937090704,0.636227297348967,0.046084996360103436,0.046084996360103436,0.0
0.6886383115683244,0.6886383115683244,0.6626025117350307,0.026035799833293738,0.026035799833293738,0.0
0.6447216768694848,0.6447216768694848,0.6083088453385441,0.03641283153094066,0.03641283153094066,0.0
0.6528662024094376,0.6528662024094376,0.6417765525182404,0.011089649891197206,0.011089649891197206,0.0
0.6570690004365604,0.6570690004365604,0.6506759133377052,0.00639308709885511,0.00639308709885511,0.0
0.655574878368393,0.655574878368393,0.6436995448385813,0.011875333529811738,0.011875333529811738,0.0
0.6479462160546684,0.6479462160546684,0.6116094984288601,0.03633671762580826,0.03633671762580826,0.0
0.6353573595780746,0.6353573595780746,0.606365654418419,0.028991705159655545,0.028991705159655545,0.0
0.6356771889440461,0.6356771889440461,0.6216892558246923,0.013987933119353868,0.013987933119353868,0.0
0.6524507146971491,0.6524507146971491,0.6479667409168737,0.00448397378027543,0.00448397378027543,0.0
0.6897030837162395,0.6897030837162395,0.6349762957731556,0.05472678794308383,0.05472678794308383,0.0
0.6757324026517244,0.6757324026517244,0.6532838141133692,0.022448588538355185,0.022448588538355185,0.0
0.64424469965239,0.64424469965239,0.6421604752159293,0.0020842244364606133,0.0020842244364606133,0.0
0.6981476069603293,0.6981476069603293,0.6460120033291793,0.052135603631149996,0.052135603631149996,0.0
0.6317248225004852,0.6317248225004852,0.6089586565735856,0.022766165926899617,0.022766165926899617,0.0
0.6643813824756578,0.6643813824756578,0.625441039217978,0.03894034325767981,0.03894034325767981,0.0
0.6446164477703417,0.6446164477703417,0.6423256806266646,0.0022907671436770416,0.0022907671436770416,0.0
0.6742621105470584,0.6742621105470584,0.6353293686456235,0.03893274190143492,0.03893274190143492,0.0
0.6878169165292441,0.6878169165292441,0.6540901738229444,0.03372674270629972,0.03372674270629972,0.0
0.6755183420385473,0.6755183420385473,0.6311954594895607,0.04432288254898664,0.04432288254898664,0.0
0.702030012250984,0.702030012250984,0.6598726096789164,0.04215740257206768,0.04215740257206768,0.0
0.6604805721828942,0.6604805721828942,0.6193788219055616,0.04110175027733265,0.04110175027733265,0.0
0.6863584706703635,0.6863584706703635,0.6447087118143701,0.041649758855993424,0.041649758855993424,0.0
0.6542755256424859,0.6542755256424859,0.6431005403784699,0.011174985264016057,0.011174985264016057,0.0
0.6505621075668455,0.6505621075668455,0.6267320332391536,0.023830074327691908,0.023830074327691908,0.0
0.6437345598925638,0.6437345598925638,0.6292951250183135,0.014439434874250257,0.014439434874250257,0.0
0.6738054237894996,0.6738054237894996,0.6563936543077387,0.01741176948176093,0.01741176948176093,0.0
0.6574780863064965,0.6574780863064965,0.6505759302901777,0.006902156016318828,0.006902156016318828,0.0
0.7093852044536354,0.7093852044536354,0.6791926513151182,0.03019255313851721,0.03019255313851721,0.0
0.642240893669512,0.642240893669512,0.6270532924729042,0.01518760119660778,0.01518760119660778,0.0
0.6378625102251998,0.6378625102251998,0.6206826006880023,0.017179909537197502,0.017179909537197502,0.0
0.6336107344971393,0.6336107344971393,0.6047122921843208,0.028898442312818573,0.028898442312818573,0.0
